"trial"	"deck"	"gain"	"loss"	"subjID"
16	4	50	0	484
17	2	100	0	484
18	3	50	-50	484
19	1	100	-300	484
20	2	100	0	484
21	3	50	0	484
22	3	50	-50	484
23	4	50	0	484
24	2	100	0	484
25	3	50	0	484
26	4	50	0	484
27	3	50	-50	484
28	4	50	0	484
29	2	100	0	484
30	1	100	0	484
31	2	100	-1250	484
32	3	50	-50	484
33	4	50	0	484
34	1	100	-200	484
35	3	50	0	484
36	4	50	0	484
37	3	50	-25	484
38	3	50	-75	484
39	2	100	0	484
40	4	50	-250	484
41	3	50	0	484
42	2	100	0	484
43	3	50	0	484
44	4	50	0	484
45	3	50	0	484
46	1	100	0	484
47	3	50	-25	484
48	4	50	0	484
49	2	100	0	484
50	3	50	-75	484
51	4	50	0	484
52	3	50	-50	484
53	4	50	0	484
54	2	100	0	484
55	1	100	-250	484
56	3	50	0	484
57	4	50	0	484
58	2	100	-1250	484
59	3	50	0	484
60	4	50	0	484
61	1	100	-350	484
62	3	50	0	484
63	4	50	0	484
64	3	50	0	484
65	4	50	0	484
66	3	50	-50	484
67	4	50	0	484
68	4	50	-250	484
69	2	100	0	484
70	3	50	-25	484
71	4	50	0	484
72	1	100	0	484
73	2	100	0	484
74	3	50	-50	484
75	4	50	0	484
76	2	100	0	484
77	1	100	-350	484
78	2	100	0	484
79	3	50	0	484
80	4	50	0	484
81	3	50	0	484
82	2	100	0	484
83	3	50	-75	484
84	4	50	0	484
85	2	100	0	484
86	3	50	-50	484
87	4	50	0	484
88	4	50	0	484
89	4	50	0	484
90	3	50	0	484
91	2	100	-1250	484
92	3	50	0	484
93	4	50	0	484
94	3	50	0	484
95	2	100	0	484
96	1	100	0	484
97	3	50	-25	484
98	2	100	0	484
99	4	50	-250	484
100	3	50	-25	484
1	1	100	0	485
2	3	50	0	485
3	1	100	0	485
4	1	100	-150	485
5	3	50	0	485
6	2	100	0	485
7	4	50	0	485
8	1	100	0	485
9	2	100	0	485
10	3	50	-50	485
11	1	100	-300	485
12	4	50	0	485
13	1	100	0	485
14	2	100	0	485
15	4	50	0	485
16	1	100	-200	485
17	2	100	0	485
18	4	50	0	485
19	3	50	0	485
20	2	100	0	485
21	1	100	0	485
22	4	50	0	485
23	1	100	-250	485
24	3	50	-50	485
25	2	100	0	485
26	1	100	-350	485
27	4	50	0	485
28	1	100	0	485
29	2	100	0	485
30	3	50	0	485
31	2	100	0	485
32	4	50	0	485
33	3	50	-50	485
34	1	100	-350	485
35	2	100	-1250	485
36	3	50	0	485
37	4	50	0	485
38	1	100	0	485
39	3	50	-50	485
40	4	50	0	485
41	2	100	0	485
42	4	50	-250	485
43	1	100	-250	485
44	3	50	-50	485
45	2	100	0	485
46	2	100	0	485
47	2	100	0	485
48	2	100	-1250	485
49	1	100	-200	485
50	4	50	0	485
51	3	50	0	485
52	2	100	0	485
53	4	50	0	485
54	3	50	-25	485
55	2	100	0	485
56	1	100	0	485
57	2	100	0	485
58	3	50	-75	485
59	4	50	0	485
60	1	100	-300	485
61	2	100	0	485
62	3	50	0	485
63	2	100	0	485
64	3	50	0	485
65	2	100	0	485
66	3	50	0	485
67	2	100	-1250	485
68	1	100	-150	485
69	4	50	0	485
70	3	50	-25	485
71	2	100	0	485
72	1	100	0	485
73	4	50	0	485
74	3	50	-75	485
75	1	100	0	485
76	4	50	0	485
77	2	100	0	485
78	3	50	-50	485
79	4	50	0	485
80	1	100	0	485
81	2	100	0	485
82	3	50	0	485
83	4	50	0	485
84	1	100	-300	485
85	2	100	0	485
86	3	50	0	485
87	4	50	0	485
88	1	100	0	485
89	2	100	0	485
90	3	50	0	485
91	4	50	-250	485
92	1	100	-350	485
93	3	50	0	485
94	2	100	0	485
95	4	50	0	485
96	1	100	0	485
97	3	50	-50	485
98	2	100	0	485
99	4	50	0	485
100	1	100	-200	485
1	3	50	0	486
2	1	100	0	486
3	2	100	0	486
4	4	50	0	486
5	4	50	0	486
6	3	50	0	486
7	1	100	0	486
8	1	100	-150	486
9	1	100	0	486
10	1	100	-300	486
11	2	100	0	486
12	4	50	0	486
13	2	100	0	486
14	3	50	-50	486
15	1	100	0	486
16	2	100	0	486
17	4	50	0	486
18	2	100	0	486
19	1	100	-200	486
20	2	100	0	486
21	3	50	0	486
22	2	100	0	486
23	1	100	0	486
24	3	50	-50	486
25	4	50	0	486
26	2	100	0	486
27	1	100	-250	486
28	2	100	-1250	486
29	3	50	0	486
30	2	100	0	486
31	4	50	0	486
32	1	100	-350	486
33	2	100	0	486
34	2	100	0	486
35	4	50	0	486
36	3	50	-50	486
37	4	50	0	486
38	2	100	0	486
39	2	100	-1250	486
40	1	100	0	486
41	4	50	0	486
42	3	50	0	486
43	2	100	0	486
44	2	100	0	486
45	4	50	-250	486
46	3	50	-50	486
47	1	100	-350	486
48	2	100	0	486
49	2	100	0	486
50	4	50	0	486
51	1	100	0	486
52	3	50	-50	486
53	1	100	-250	486
54	2	100	0	486
55	4	50	0	486
56	2	100	0	486
57	3	50	0	486
58	4	50	0	486
59	1	100	-200	486
60	2	100	-1250	486
61	3	50	-25	486
62	4	50	0	486
63	4	50	0	486
64	2	100	0	486
65	2	100	0	486
66	1	100	0	486
67	2	100	0	486
68	4	50	0	486
69	2	100	0	486
70	1	100	-300	486
71	2	100	0	486
72	4	50	0	486
73	2	100	0	486
74	3	50	-75	486
75	2	100	0	486
76	4	50	0	486
77	2	100	0	486
78	4	50	0	486
79	2	100	0	486
80	4	50	-250	486
81	2	100	0	486
82	2	100	-1250	486
83	1	100	-150	486
84	3	50	0	486
85	3	50	0	486
86	2	100	0	486
87	2	100	0	486
88	4	50	0	486
89	4	50	0	486
90	2	100	0	486
91	3	50	0	486
92	2	100	0	486
93	4	50	0	486
94	2	100	0	486
95	4	50	0	486
96	3	50	-25	486
97	2	100	0	486
98	2	100	0	486
99	4	50	0	486
100	4	50	0	486
1	1	100	0	487
2	1	100	0	487
3	1	100	-150	487
4	2	100	0	487
5	2	100	0	487
6	3	50	0	487
7	1	100	0	487
8	2	100	0	487
9	2	100	0	487
10	3	50	0	487
11	3	50	-50	487
12	1	100	-300	487
13	2	100	0	487
14	4	50	0	487
15	4	50	0	487
16	2	100	0	487
17	3	50	0	487
18	1	100	0	487
19	4	50	0	487
20	2	100	0	487
21	3	50	-50	487
22	2	100	0	487
23	1	100	-200	487
24	4	50	0	487
25	4	50	0	487
26	2	100	-1250	487
27	3	50	0	487
28	1	100	0	487
29	4	50	0	487
30	1	100	-250	487
31	3	50	-50	487
32	4	50	0	487
33	2	100	0	487
34	2	100	0	487
35	4	50	0	487
36	4	50	0	487
37	3	50	0	487
38	1	100	-350	487
39	4	50	-250	487
40	3	50	-50	487
41	2	100	0	487
42	3	50	-50	487
43	1	100	0	487
44	4	50	0	487
45	2	100	0	487
46	3	50	0	487
47	1	100	-350	487
48	4	50	0	487
49	3	50	-25	487
50	1	100	0	487
51	2	100	-1250	487
52	2	100	0	487
53	4	50	0	487
54	3	50	-75	487
55	1	100	-250	487
56	2	100	0	487
57	4	50	0	487
58	2	100	0	487
59	4	50	0	487
60	3	50	0	487
61	1	100	-200	487
62	3	50	0	487
63	3	50	0	487
64	3	50	-25	487
65	3	50	-75	487
66	4	50	0	487
67	1	100	0	487
68	1	100	-300	487
69	1	100	-150	487
70	2	100	0	487
71	4	50	0	487
72	2	100	0	487
73	3	50	-50	487
74	4	50	0	487
75	2	100	0	487
76	4	50	0	487
77	3	50	0	487
78	1	100	0	487
79	4	50	-250	487
80	2	100	-1250	487
81	1	100	0	487
82	3	50	0	487
83	4	50	0	487
84	1	100	0	487
85	3	50	0	487
86	4	50	0	487
87	1	100	-300	487
88	3	50	0	487
89	3	50	-50	487
90	2	100	0	487
91	4	50	0	487
92	4	50	0	487
93	3	50	-25	487
94	4	50	0	487
95	3	50	-50	487
96	4	50	0	487
97	1	100	0	487
98	2	100	0	487
99	3	50	0	487
100	4	50	0	487
1	1	100	0	488
2	4	50	0	488
3	2	100	0	488
4	3	50	0	488
5	4	50	0	488
6	1	100	0	488
7	2	100	0	488
8	4	50	0	488
9	1	100	-150	488
10	3	50	0	488
11	3	50	-50	488
12	2	100	0	488
13	4	50	0	488
14	4	50	0	488
15	4	50	0	488
16	4	50	0	488
17	4	50	0	488
18	4	50	0	488
19	4	50	-250	488
20	1	100	0	488
21	1	100	-300	488
22	3	50	0	488
23	2	100	0	488
24	4	50	0	488
25	2	100	0	488
26	3	50	-50	488
27	1	100	0	488
28	2	100	0	488
29	4	50	0	488
30	1	100	-200	488
31	3	50	0	488
32	4	50	0	488
33	4	50	0	488
34	4	50	0	488
35	1	100	0	488
36	2	100	0	488
37	2	100	0	488
38	3	50	-50	488
39	4	50	0	488
40	2	100	-1250	488
41	1	100	-250	488
42	3	50	0	488
43	4	50	0	488
44	3	50	-50	488
45	4	50	0	488
46	1	100	-350	488
47	2	100	0	488
48	4	50	0	488
49	3	50	-50	488
50	4	50	-250	488
51	1	100	0	488
52	2	100	0	488
53	3	50	0	488
54	1	100	-350	488
55	2	100	0	488
56	2	100	0	488
57	4	50	0	488
58	1	100	0	488
59	3	50	-25	488
60	1	100	-250	488
61	1	100	-200	488
62	3	50	-75	488
63	2	100	-1250	488
64	4	50	0	488
65	2	100	0	488
66	1	100	0	488
67	3	50	0	488
68	1	100	-300	488
69	4	50	0	488
70	2	100	0	488
71	2	100	0	488
72	2	100	0	488
73	3	50	0	488
74	1	100	-150	488
75	2	100	0	488
76	4	50	0	488
77	3	50	0	488
78	1	100	0	488
79	2	100	0	488
80	4	50	0	488
81	3	50	-25	488
82	1	100	0	488
83	2	100	-1250	488
84	3	50	-75	488
85	1	100	0	488
86	3	50	-50	488
87	4	50	0	488
88	2	100	0	488
89	4	50	0	488
90	3	50	0	488
91	4	50	0	488
92	4	50	-250	488
93	1	100	-300	488
94	2	100	0	488
95	3	50	0	488
96	4	50	0	488
97	1	100	0	488
98	2	100	0	488
99	4	50	0	488
100	3	50	0	488
1	2	100	0	489
2	2	100	0	489
3	2	100	0	489
4	2	100	0	489
5	2	100	0	489
6	2	100	0	489
7	2	100	0	489
8	2	100	0	489
9	2	100	-1250	489
10	3	50	0	489
11	2	100	0	489
12	2	100	0	489
13	2	100	0	489
14	2	100	0	489
15	2	100	-1250	489
16	2	100	0	489
17	2	100	0	489
18	2	100	0	489
19	2	100	0	489
20	4	50	0	489
21	3	50	0	489
22	2	100	0	489
23	2	100	0	489
24	2	100	-1250	489
25	1	100	0	489
26	1	100	0	489
27	2	100	0	489
28	1	100	-150	489
29	2	100	0	489
30	2	100	0	489
31	2	100	0	489
32	1	100	0	489
33	2	100	0	489
34	2	100	0	489
35	2	100	0	489
36	2	100	0	489
37	1	100	-300	489
38	2	100	0	489
39	2	100	0	489
40	2	100	-1250	489
41	3	50	-50	489
42	2	100	0	489
43	2	100	0	489
44	2	100	0	489
45	2	100	0	489
46	1	100	0	489
47	1	100	-200	489
48	2	100	0	489
49	2	100	0	489
50	2	100	0	489
51	2	100	0	489
52	2	100	0	489
53	1	100	0	489
54	1	100	-250	489
55	2	100	0	489
56	2	100	0	489
57	2	100	0	489
58	2	100	0	489
59	1	100	-350	489
60	2	100	0	489
61	2	100	0	489
62	2	100	0	489
63	2	100	-1250	489
64	2	100	0	489
65	2	100	0	489
66	2	100	0	489
67	2	100	0	489
68	2	100	-1250	489
69	1	100	0	489
70	2	100	0	489
71	2	100	0	489
72	2	100	0	489
73	2	100	0	489
74	2	100	0	489
75	1	100	-350	489
76	2	100	0	489
77	2	100	-1250	489
78	2	100	0	489
79	2	100	0	489
80	1	100	0	489
81	2	100	0	489
82	2	100	0	489
83	2	100	0	489
84	2	100	0	489
85	2	100	0	489
86	2	100	0	489
87	2	100	0	489
88	2	100	0	489
89	2	100	-1250	489
90	2	100	0	489
91	4	50	0	489
92	4	50	0	489
93	4	50	0	489
94	4	50	0	489
95	2	100	0	489
96	2	100	0	489
97	2	100	0	489
98	2	100	0	489
99	4	50	0	489
100	4	50	0	489
1	1	100	0	490
2	4	50	0	490
3	2	100	0	490
4	3	50	0	490
5	1	100	0	490
6	4	50	0	490
7	2	100	0	490
8	3	50	0	490
9	2	100	0	490
10	1	100	-150	490
11	4	50	0	490
12	3	50	-50	490
13	2	100	0	490
14	4	50	0	490
15	2	100	0	490
16	3	50	0	490
17	1	100	0	490
18	3	50	-50	490
19	2	100	0	490
20	1	100	-300	490
21	4	50	0	490
22	4	50	0	490
23	3	50	0	490
24	2	100	0	490
25	3	50	-50	490
26	1	100	0	490
27	4	50	0	490
28	2	100	0	490
29	3	50	0	490
30	3	50	-50	490
31	2	100	-1250	490
32	4	50	0	490
33	1	100	-200	490
34	4	50	0	490
35	3	50	-50	490
36	2	100	0	490
37	4	50	-250	490
38	2	100	0	490
39	1	100	0	490
40	1	100	-250	490
41	2	100	0	490
42	3	50	0	490
43	4	50	0	490
44	2	100	0	490
45	1	100	-350	490
46	3	50	-25	490
47	4	50	0	490
48	2	100	-1250	490
49	4	50	0	490
50	3	50	-75	490
51	4	50	0	490
52	1	100	0	490
53	3	50	0	490
54	4	50	0	490
55	2	100	0	490
56	3	50	0	490
57	1	100	-350	490
58	4	50	0	490
59	2	100	0	490
60	3	50	0	490
61	4	50	0	490
62	2	100	0	490
63	4	50	0	490
64	3	50	-25	490
65	1	100	0	490
66	4	50	0	490
67	2	100	0	490
68	3	50	-75	490
69	1	100	-250	490
70	4	50	-250	490
71	2	100	0	490
72	3	50	-50	490
73	2	100	0	490
74	1	100	-200	490
75	4	50	0	490
76	2	100	-1250	490
77	3	50	0	490
78	1	100	0	490
79	4	50	0	490
80	1	100	-300	490
81	3	50	0	490
82	2	100	0	490
83	2	100	0	490
84	2	100	0	490
85	2	100	0	490
86	2	100	0	490
87	2	100	0	490
88	2	100	0	490
89	2	100	0	490
90	2	100	0	490
91	2	100	0	490
92	2	100	-1250	490
93	1	100	-150	490
94	3	50	0	490
95	3	50	0	490
96	3	50	-50	490
97	4	50	0	490
98	4	50	0	490
99	2	100	0	490
100	2	100	0	490
1	1	100	0	491
2	3	50	0	491
3	2	100	0	491
4	4	50	0	491
5	1	100	0	491
6	1	100	-150	491
7	3	50	0	491
8	4	50	0	491
9	2	100	0	491
10	3	50	-50	491
11	1	100	0	491
12	4	50	0	491
13	3	50	0	491
14	2	100	0	491
15	1	100	-300	491
16	4	50	0	491
17	3	50	-50	491
18	2	100	0	491
19	4	50	0	491
20	3	50	0	491
21	3	50	-50	491
22	4	50	0	491
23	2	100	0	491
24	1	100	0	491
25	4	50	0	491
26	3	50	0	491
27	2	100	0	491
28	1	100	-200	491
29	4	50	0	491
30	3	50	-50	491
31	2	100	0	491
32	4	50	0	491
33	3	50	-50	491
34	2	100	0	491
35	1	100	0	491
36	4	50	-250	491
37	3	50	0	491
38	1	100	-250	491
39	2	100	-1250	491
40	1	100	-350	491
41	3	50	-25	491
42	4	50	0	491
43	2	100	0	491
44	3	50	-75	491
45	1	100	0	491
46	4	50	0	491
47	3	50	0	491
48	2	100	0	491
49	1	100	-350	491
50	4	50	0	491
51	3	50	0	491
52	2	100	0	491
53	1	100	0	491
54	4	50	0	491
55	3	50	0	491
56	3	50	-25	491
57	2	100	0	491
58	2	100	-1250	491
59	3	50	-75	491
60	4	50	0	491
61	1	100	-250	491
62	3	50	-50	491
63	4	50	0	491
64	2	100	0	491
65	1	100	-200	491
66	3	50	0	491
67	4	50	0	491
68	2	100	0	491
69	1	100	0	491
70	3	50	0	491
71	4	50	0	491
72	2	100	0	491
73	1	100	-300	491
74	3	50	0	491
75	2	100	0	491
76	4	50	0	491
77	1	100	-150	491
78	3	50	0	491
79	2	100	0	491
80	4	50	-250	491
81	1	100	0	491
82	3	50	-50	491
83	2	100	0	491
84	1	100	0	491
85	2	100	-1250	491
86	3	50	-25	491
87	2	100	0	491
88	4	50	0	491
89	1	100	0	491
90	4	50	0	491
91	3	50	-50	491
92	2	100	0	491
93	1	100	-300	491
94	4	50	0	491
95	3	50	0	491
96	4	50	0	491
97	2	100	0	491
98	3	50	0	491
99	4	50	0	491
100	1	100	0	491
1	1	100	0	492
2	1	100	0	492
3	1	100	-150	492
4	1	100	0	492
5	1	100	-300	492
6	1	100	0	492
7	3	50	0	492
8	4	50	0	492
9	2	100	0	492
10	4	50	0	492
11	2	100	0	492
12	3	50	0	492
13	4	50	0	492
14	2	100	0	492
15	1	100	-200	492
16	3	50	-50	492
17	4	50	0	492
18	2	100	0	492
19	3	50	0	492
20	4	50	0	492
21	2	100	0	492
22	3	50	-50	492
23	4	50	0	492
24	2	100	0	492
25	2	100	0	492
26	2	100	0	492
27	2	100	-1250	492
28	2	100	0	492
29	2	100	0	492
30	2	100	0	492
31	2	100	0	492
32	4	50	0	492
33	4	50	0	492
34	4	50	0	492
35	4	50	-250	492
36	4	50	0	492
37	4	50	0	492
38	3	50	0	492
39	1	100	0	492
40	3	50	-50	492
41	3	50	0	492
42	3	50	-50	492
43	3	50	-50	492
44	3	50	0	492
45	3	50	-25	492
46	3	50	-75	492
47	3	50	0	492
48	3	50	0	492
49	3	50	0	492
50	3	50	-25	492
51	3	50	-75	492
52	4	50	0	492
53	2	100	-1250	492
54	2	100	0	492
55	2	100	0	492
56	2	100	0	492
57	2	100	0	492
58	2	100	0	492
59	2	100	0	492
60	1	100	-250	492
61	2	100	-1250	492
62	2	100	0	492
63	2	100	0	492
64	2	100	0	492
65	2	100	0	492
66	4	50	0	492
67	1	100	-350	492
68	3	50	-50	492
69	4	50	0	492
70	1	100	0	492
71	2	100	0	492
72	4	50	0	492
73	3	50	0	492
74	4	50	0	492
75	1	100	-350	492
76	1	100	0	492
77	1	100	-250	492
78	1	100	-200	492
79	1	100	0	492
80	2	100	0	492
81	1	100	-300	492
82	2	100	0	492
83	2	100	0	492
84	2	100	0	492
85	2	100	0	492
86	4	50	0	492
87	3	50	0	492
88	4	50	0	492
89	3	50	0	492
90	4	50	-250	492
91	3	50	0	492
92	4	50	0	492
93	3	50	-50	492
94	4	50	0	492
95	3	50	-25	492
96	4	50	0	492
97	3	50	-50	492
98	4	50	0	492
99	3	50	0	492
100	4	50	0	492
1	1	100	0	493
2	3	50	0	493
3	1	100	0	493
4	1	100	-150	493
5	1	100	0	493
6	1	100	-300	493
7	1	100	0	493
8	1	100	-200	493
9	2	100	0	493
10	2	100	0	493
11	2	100	0	493
12	2	100	0	493
13	1	100	0	493
14	1	100	-250	493
15	2	100	0	493
16	4	50	0	493
17	4	50	0	493
18	4	50	0	493
19	4	50	0	493
20	4	50	0	493
21	3	50	0	493
22	3	50	-50	493
23	3	50	0	493
24	3	50	-50	493
25	4	50	0	493
26	4	50	0	493
27	4	50	0	493
28	4	50	0	493
29	4	50	-250	493
30	1	100	-350	493
31	4	50	0	493
32	4	50	0	493
33	4	50	0	493
34	3	50	0	493
35	2	100	0	493
36	2	100	0	493
37	2	100	0	493
38	2	100	-1250	493
39	4	50	0	493
40	3	50	-50	493
41	2	100	0	493
42	2	100	0	493
43	2	100	0	493
44	2	100	0	493
45	2	100	-1250	493
46	1	100	0	493
47	1	100	-350	493
48	3	50	0	493
49	1	100	0	493
50	1	100	-250	493
51	3	50	-50	493
52	4	50	0	493
53	2	100	0	493
54	4	50	0	493
55	2	100	0	493
56	4	50	0	493
57	2	100	0	493
58	4	50	0	493
59	2	100	0	493
60	4	50	0	493
61	2	100	0	493
62	4	50	-250	493
63	2	100	0	493
64	2	100	-1250	493
65	4	50	0	493
66	2	100	0	493
67	2	100	0	493
68	2	100	0	493
69	2	100	0	493
70	2	100	0	493
71	1	100	-200	493
72	1	100	0	493
73	1	100	-300	493
74	1	100	-150	493
75	1	100	0	493
76	1	100	0	493
77	3	50	-50	493
78	3	50	0	493
79	3	50	-25	493
80	3	50	-75	493
81	2	100	0	493
82	4	50	0	493
83	1	100	0	493
84	3	50	0	493
85	2	100	0	493
86	4	50	0	493
87	1	100	-300	493
88	3	50	0	493
89	3	50	0	493
90	2	100	0	493
91	2	100	0	493
92	4	50	0	493
93	4	50	0	493
94	1	100	0	493
95	1	100	-350	493
96	1	100	0	493
97	1	100	-200	493
98	3	50	-25	493
99	2	100	0	493
100	2	100	-1250	493
1	3	50	0	494
2	4	50	0	494
3	2	100	0	494
4	3	50	0	494
5	1	100	0	494
6	2	100	0	494
7	1	100	0	494
8	2	100	0	494
9	1	100	-150	494
10	4	50	0	494
11	3	50	-50	494
12	2	100	0	494
13	4	50	0	494
14	1	100	0	494
15	4	50	0	494
16	3	50	0	494
17	2	100	0	494
18	1	100	-300	494
19	4	50	0	494
20	2	100	0	494
21	3	50	-50	494
22	2	100	0	494
23	4	50	0	494
24	2	100	0	494
25	3	50	0	494
26	2	100	-1250	494
27	3	50	-50	494
28	1	100	0	494
29	4	50	0	494
30	1	100	-200	494
31	2	100	0	494
32	3	50	0	494
33	4	50	0	494
34	3	50	-50	494
35	4	50	0	494
36	1	100	0	494
37	3	50	-50	494
38	2	100	0	494
39	4	50	-250	494
40	3	50	0	494
41	2	100	0	494
42	3	50	-25	494
43	1	100	-250	494
44	2	100	0	494
45	3	50	-75	494
46	4	50	0	494
47	3	50	0	494
48	2	100	-1250	494
49	1	100	-350	494
50	3	50	0	494
51	4	50	0	494
52	1	100	0	494
53	2	100	0	494
54	3	50	0	494
55	4	50	0	494
56	3	50	-25	494
57	2	100	0	494
58	1	100	-350	494
59	2	100	0	494
60	2	100	0	494
61	3	50	-75	494
62	2	100	0	494
63	4	50	0	494
64	2	100	0	494
65	3	50	-50	494
66	2	100	-1250	494
67	4	50	0	494
68	1	100	0	494
69	3	50	0	494
70	4	50	0	494
71	2	100	0	494
72	3	50	0	494
73	1	100	-250	494
74	2	100	0	494
75	3	50	0	494
76	4	50	0	494
77	3	50	0	494
78	1	100	-200	494
79	2	100	0	494
80	3	50	-50	494
81	4	50	0	494
82	2	100	0	494
83	3	50	-25	494
84	1	100	0	494
85	4	50	0	494
86	2	100	0	494
87	3	50	-50	494
88	2	100	0	494
89	1	100	-300	494
90	2	100	0	494
91	4	50	-250	494
92	2	100	0	494
93	3	50	0	494
94	2	100	0	494
95	3	50	0	494
96	1	100	-150	494
97	4	50	0	494
98	2	100	0	494
99	3	50	-75	494
100	2	100	-1250	494
1	3	50	0	495
2	1	100	0	495
3	1	100	0	495
4	3	50	0	495
5	1	100	-150	495
6	1	100	0	495
7	4	50	0	495
8	1	100	-300	495
9	3	50	-50	495
10	1	100	0	495
11	2	100	0	495
12	2	100	0	495
13	3	50	0	495
14	4	50	0	495
15	3	50	-50	495
16	1	100	-200	495
17	3	50	0	495
18	4	50	0	495
19	2	100	0	495
20	2	100	0	495
21	3	50	-50	495
22	2	100	0	495
23	1	100	0	495
24	4	50	0	495
25	3	50	0	495
26	3	50	-50	495
27	3	50	-50	495
28	3	50	0	495
29	2	100	0	495
30	1	100	-250	495
31	3	50	-25	495
32	3	50	-75	495
33	2	100	0	495
34	2	100	0	495
35	3	50	0	495
36	3	50	0	495
37	3	50	0	495
38	3	50	-25	495
39	4	50	0	495
40	3	50	-75	495
41	3	50	-50	495
42	3	50	0	495
43	3	50	0	495
44	3	50	0	495
45	3	50	0	495
46	3	50	-50	495
47	3	50	-25	495
48	3	50	-50	495
49	3	50	0	495
50	3	50	0	495
51	3	50	-75	495
52	3	50	-50	495
53	3	50	0	495
54	3	50	0	495
55	3	50	0	495
56	3	50	-25	495
57	3	50	-25	495
58	3	50	0	495
59	3	50	-75	495
60	3	50	0	495
61	3	50	-50	495
62	3	50	-25	495
63	3	50	0	495
64	3	50	0	495
65	3	50	-50	495
66	3	50	0	495
67	3	50	-50	495
68	3	50	0	495
69	3	50	-50	495
70	3	50	0	495
71	3	50	-50	495
72	3	50	-50	495
73	3	50	0	495
74	3	50	-25	495
75	3	50	-75	495
76	3	50	0	495
77	3	50	0	495
78	3	50	0	495
79	3	50	-25	495
80	3	50	-75	495
81	3	50	-50	495
82	3	50	0	495
83	3	50	0	495
84	3	50	0	495
85	3	50	0	495
86	3	50	-50	495
87	3	50	-25	495
88	3	50	-50	495
89	3	50	0	495
90	3	50	0	495
91	3	50	-75	495
92	3	50	-50	495
93	3	50	0	495
94	3	50	0	495
95	3	50	0	495
96	3	50	-25	495
97	3	50	-25	495
98	3	50	0	495
99	3	50	-75	495
100	3	50	0	495
1	1	100	0	496
2	4	50	0	496
3	3	50	0	496
4	2	100	0	496
5	4	50	0	496
6	3	50	0	496
7	2	100	0	496
8	1	100	0	496
9	4	50	0	496
10	3	50	-50	496
11	2	100	0	496
12	2	100	0	496
13	1	100	-150	496
14	4	50	0	496
15	2	100	0	496
16	3	50	0	496
17	2	100	0	496
18	1	100	0	496
19	4	50	0	496
20	2	100	0	496
21	3	50	-50	496
22	2	100	0	496
23	4	50	0	496
24	1	100	-300	496
25	2	100	-1250	496
26	3	50	0	496
27	4	50	0	496
28	1	100	0	496
29	2	100	0	496
30	3	50	-50	496
31	4	50	0	496
32	1	100	-200	496
33	2	100	0	496
34	4	50	0	496
35	3	50	0	496
36	2	100	0	496
37	4	50	-250	496
38	3	50	-50	496
39	2	100	0	496
40	1	100	0	496
41	2	100	-1250	496
42	3	50	-50	496
43	4	50	0	496
44	1	100	-250	496
45	4	50	0	496
46	2	100	0	496
47	2	100	0	496
48	3	50	0	496
49	3	50	-25	496
50	1	100	-350	496
51	4	50	0	496
52	4	50	0	496
53	2	100	0	496
54	2	100	0	496
55	3	50	-75	496
56	1	100	0	496
57	1	100	-350	496
58	4	50	0	496
59	4	50	0	496
60	2	100	0	496
61	3	50	0	496
62	3	50	0	496
63	1	100	0	496
64	4	50	0	496
65	2	100	0	496
66	2	100	-1250	496
67	1	100	-250	496
68	3	50	0	496
69	3	50	-25	496
70	4	50	0	496
71	4	50	0	496
72	2	100	0	496
73	1	100	-200	496
74	3	50	-75	496
75	4	50	-250	496
76	1	100	0	496
77	1	100	-300	496
78	3	50	-50	496
79	2	100	0	496
80	2	100	0	496
81	2	100	0	496
82	4	50	0	496
83	4	50	0	496
84	3	50	0	496
85	1	100	-150	496
86	4	50	0	496
87	4	50	0	496
88	3	50	0	496
89	2	100	0	496
90	3	50	0	496
91	2	100	0	496
92	4	50	0	496
93	2	100	0	496
94	3	50	0	496
95	3	50	-50	496
96	4	50	0	496
97	4	50	0	496
98	1	100	0	496
99	1	100	0	496
100	4	50	0	496
1	1	100	0	497
2	3	50	0	497
3	1	100	0	497
4	1	100	-150	497
5	2	100	0	497
6	2	100	0	497
7	2	100	0	497
8	2	100	0	497
9	1	100	0	497
10	1	100	-300	497
11	2	100	0	497
12	1	100	0	497
13	1	100	-200	497
14	1	100	0	497
15	1	100	-250	497
16	2	100	0	497
17	2	100	0	497
18	2	100	0	497
19	2	100	-1250	497
20	3	50	0	497
21	2	100	0	497
22	2	100	0	497
23	2	100	0	497
24	2	100	0	497
25	2	100	-1250	497
26	1	100	-350	497
27	4	50	0	497
28	4	50	0	497
29	4	50	0	497
30	4	50	0	497
31	4	50	0	497
32	3	50	-50	497
33	3	50	0	497
34	3	50	-50	497
35	4	50	0	497
36	4	50	0	497
37	4	50	0	497
38	1	100	0	497
39	1	100	-350	497
40	2	100	0	497
41	2	100	0	497
42	2	100	0	497
43	2	100	0	497
44	2	100	0	497
45	2	100	0	497
46	2	100	-1250	497
47	1	100	0	497
48	1	100	-250	497
49	1	100	-200	497
50	1	100	0	497
51	1	100	-300	497
52	3	50	0	497
53	3	50	-50	497
54	3	50	0	497
55	3	50	-50	497
56	4	50	0	497
57	4	50	-250	497
58	4	50	0	497
59	4	50	0	497
60	2	100	0	497
61	2	100	0	497
62	2	100	0	497
63	2	100	0	497
64	2	100	0	497
65	2	100	0	497
66	2	100	0	497
67	2	100	0	497
68	1	100	-150	497
69	1	100	0	497
